where,word,mean,pinYin,pinYinSearch,Pronunciation
崇明,试(試),[空],sy5(sɿ³³),sy5,暂无
崇明,赐(賜),[空],sy5(sɿ³³),sy5,暂无
崇明,势(勢),[空],sy5(sɿ³³),sy5,暂无
崇明,使(使),大~,sy5(sɿ³³),sy5,暂无
崇明,庶(庶),[空],sy5(sɿ³³),sy5,暂无
崇明,戍(戍),[空],sy5(sɿ³³),sy5,暂无
崇明,噬(噬),[空],sy5(sɿ³³),sy5,暂无
崇明,肆(肆),[空],sy5(sɿ³³),sy5,暂无
崇明,锄(鋤),白读：~头,zy2(zɿ²⁴),zy2,暂无
崇明,如(如),~意,zy2(zɿ²⁴),zy2,暂无
崇明,儒(儒),[空],zy2(zɿ²⁴),zy2,暂无
崇明,孺(孺),[空],zy2(zɿ²⁴),zy2,暂无
崇明,匙(匙),[空],zy2(zɿ²⁴),zy2,暂无
崇明,时(時),[空],zy2(zɿ²⁴),zy2,暂无
崇明,鲥(鰣),[空],zy2(zɿ²⁴),zy2,暂无
崇明,垂(垂),白读：~下来,zy2(zɿ²⁴),zy2,暂无
崇明,腄(腄),皮肤上成片的红斑,zy2(zɿ²⁴),zy2,暂无
崇明,是(是),[空],zy4(zɿ²⁴²),zy4,暂无
崇明,竖(豎),[空],zy4(zɿ²⁴²),zy4,暂无
崇明,市(市),~镇,zy4(zɿ²⁴²),zy4,暂无
崇明,似(似),[空],zy4(zɿ²⁴²),zy4,暂无
崇明,如(如),~何(文读),zy4(zɿ²⁴²),zy4,暂无
崇明,乳(乳),~腐(豆腐乳),zy4(zɿ²⁴²),zy4,暂无
崇明,自(自),[空],zy6(zɿ³¹³),zy6,暂无
崇明,誓(誓),[空],zy6(zɿ³¹³),zy6,暂无
崇明,视(視),[空],zy6(zɿ³¹³),zy6,暂无
崇明,事(事),[空],zy6(zɿ³¹³),zy6,暂无
崇明,仕(仕),[空],zy6(zɿ³¹³),zy6,暂无
崇明,士(士),[空],zy6(zɿ³¹³),zy6,暂无
崇明,逝(逝),[空],zy6(zɿ³¹³),zy6,暂无
崇明,氏(氏),[空],zy6(zɿ³¹³),zy6,暂无
崇明,峙(峙),[空],zy6(zɿ³¹³),zy6,暂无
崇明,示(示),[空],zy6(zɿ³¹³),zy6,暂无
崇明,巳(巳),[空],zy6(zɿ³¹³),zy6,暂无
崇明,寺(寺),[空],zy6(zɿ³¹³),zy6,暂无
崇明,侍(侍),[空],zy6(zɿ³¹³),zy6,暂无
崇明,祀(祀),[空],zy6(zɿ³¹³),zy6,暂无
崇明,墅(墅),[空],zy6(zɿ³¹³),zy6,暂无
崇明,汝(汝),[空],zy6(zɿ³¹³),zy6,暂无
崇明,树(樹),[空],zy6(zɿ³¹³),zy6,暂无
崇明,乳(乳),[空],zy6(zɿ³¹³),zy6,暂无
崇明,市(市),上海~,zy6(zɿ³¹³),zy6,暂无
崇明,屄(屄),[空],pi1(pi⁵⁵),pi1,暂无
崇明,比(比),[空],pi3(pi⁴²⁴),pi3,暂无
崇明,鄙(鄙),[空],pi3(pi⁴²⁴),pi3,暂无
崇明,闭(閉),[空],pi5(pi³³),pi5,暂无
崇明,臂(臂),[空],pi5(pi³³),pi5,暂无
崇明,蔽(蔽),[空],pi5(pi³³),pi5,暂无
崇明,庇(庇),[空],pi5(pi³³),pi5,暂无
崇明,秘(秘),[空],pi5(pi³³),pi5,暂无
崇明,泌(泌),[空],pi5(pi³³),pi5,暂无
崇明,批(批),[空],phi1(pʰi⁵⁵),phi1,暂无
崇明,披(披),[空],phi1(pʰi⁵⁵),phi1,暂无
崇明,譬(譬),[空],phi3(pʰi⁴²⁴),phi3,暂无
崇明,屁(屁),[空],phi5(pʰi³³),phi5,暂无
崇明,脾(脾),[空],bi2(bi²⁴),bi2,暂无
崇明,皮(皮),[空],bi2(bi²⁴),bi2,暂无
崇明,疲(疲),~劳,bi2(bi²⁴),bi2,暂无
崇明,裨(裨),[空],bi2(bi²⁴),bi2,暂无
崇明,婢(婢),[空],bi2(bi²⁴),bi2,暂无
崇明,琵(琵),~琶,bi2(bi²⁴),bi2,暂无
崇明,被(被),[空],bi4(bi²⁴²),bi4,暂无
崇明,坒(坒),[空],bi4(bi²⁴²),bi4,暂无
崇明,疲(疲),~倦,bi4(bi²⁴²),bi4,暂无
崇明,弊(弊),[空],bi6(bi³¹³),bi6,暂无
崇明,敝(敝),[空],bi6(bi³¹³),bi6,暂无
崇明,币(幣),[空],bi6(bi³¹³),bi6,暂无
崇明,毙(斃),[空],bi6(bi³¹³),bi6,暂无
崇明,陛(陛),[空],bi6(bi³¹³),bi6,暂无
崇明,鐾(鐾),~刀,bi6(bi³¹³),bi6,暂无
崇明,眯(瞇),~秋眼(近视眼，眯着眼),mi1(ʔmi⁵⁵),mi1,暂无
崇明,咪(咪),笑~~,mi1(ʔmi⁵⁵),mi1,暂无
崇明,眉(眉),~眼全无(不象样子),mi1(ʔmi⁵⁵),mi1,暂无
崇明,迷(迷),[空],mi2(ɦmi²⁴),mi2,暂无
崇明,蜜(蜜),[空],mi2(ɦmi²⁴),mi2,暂无
崇明,谜(謎),书面音,mi2(ɦmi²⁴),mi2,暂无
崇明,祢(禰),[空],mi2(ɦmi²⁴),mi2,暂无
崇明,弥(彌),[空],mi2(ɦmi²⁴),mi2,暂无
崇明,猕(獼),[空],mi2(ɦmi²⁴),mi2,暂无
崇明,醚(醚),[空],mi2(ɦmi²⁴),mi2,暂无
崇明,麋(麋),[空],mi2(ɦmi²⁴),mi2,暂无
崇明,弭(弭),[空],mi2(ɦmi²⁴),mi2,暂无
崇明,沵(濔),[空],mi2(ɦmi²⁴),mi2,暂无
崇明,靡(靡),[空],mi2(ɦmi²⁴),mi2,暂无
崇明,糜(糜),[空],mi2(ɦmi²⁴),mi2,暂无
崇明,眉(眉),~毛,mi2(ɦmi²⁴),mi2,暂无
崇明,棉(棉),~花,mi2(ɦmi²⁴),mi2,暂无
崇明,米(米),[空],mi4(ɦmi²⁴²),mi4,暂无
崇明,未(未),~勒(有的是时间或机会),mi6(ɦmi³¹³),mi6,暂无
崇明,味(味),白读：~道,mi6(ɦmi³¹³),mi6,暂无
崇明,眯(瞇),视力模糊,mi6(ɦmi³¹³),mi6,暂无
崇明,非(非),[空],fi1(fi⁵⁵),fi1,暂无
崇明,飞(飛),[空],fi1(fi⁵⁵),fi1,暂无
崇明,菲(菲),[空],fi1(fi⁵⁵),fi1,暂无
崇明,妃(妃),[空],fi1(fi⁵⁵),fi1,暂无
崇明,斐(斐),[空],fi1(fi⁵⁵),fi1,暂无
崇明,匪(匪),[空],fi1(fi⁵⁵),fi1,暂无
崇明,绯(緋),~红,fi1(fi⁵⁵),fi1,暂无
崇明,霏(霏),[空],fi1(fi⁵⁵),fi1,暂无
崇明,翡(翡),~翠,fi1(fi⁵⁵),fi1,暂无
崇明,啡(啡),咖~,fi1(fi⁵⁵),fi1,暂无
崇明,榧(榧),[空],fi1(fi⁵⁵),fi1,暂无
崇明,费(費),[空],fi5(fi³³),fi5,暂无
崇明,肺(肺),[空],fi5(fi³³),fi5,暂无
崇明,废(廢),[空],fi5(fi³³),fi5,暂无
崇明,沸(沸),[空],fi5(fi³³),fi5,暂无
崇明,吠(吠),[空],fi5(fi³³),fi5,暂无
崇明,蜚(蜚),[空],fi5(fi³³),fi5,暂无
崇明,扉(扉),[空],fi5(fi³³),fi5,暂无
崇明,䕠(䕠),芦~(芦苇席),fi5(fi³³),fi5,暂无
崇明,肥(肥),~肉，另读皮,vi2(vi²⁴),vi2,暂无
崇明,维(維),思~,vi2(vi²⁴),vi2,暂无
崇明,唯(唯),[空],vi2(vi²⁴),vi2,暂无
崇明,微(微),[空],vi2(vi²⁴),vi2,暂无
崇明,薇(薇),[空],vi2(vi²⁴),vi2,暂无
崇明,帷(帷),[空],vi2(vi²⁴),vi2,暂无
崇明,维(維),~持；~护,vi4(vi²⁴²),vi4,暂无
崇明,未(未),~防,vi6(vi³¹³),vi6,暂无
崇明,尾(尾),文读,vi6(vi³¹³),vi6,暂无
崇明,味(味),~之素,vi6(vi³¹³),vi6,暂无
崇明,低(低),[空],ti1(ti⁵⁵),ti1,暂无
崇明,底(底),[空],ti3(ti⁴²⁴),ti3,暂无
崇明,帝(帝),[空],ti3(ti⁴²⁴),ti3,暂无
崇明,抵(抵),[空],ti3(ti⁴²⁴),ti3,暂无
崇明,蒂(蒂),[空],ti3(ti⁴²⁴),ti3,暂无
崇明,氐(氐),[空],ti3(ti⁴²⁴),ti3,暂无
崇明,诋(詆),[空],ti3(ti⁴²⁴),ti3,暂无
崇明,邸(邸),[空],ti3(ti⁴²⁴),ti3,暂无
崇明,缔(締),[空],ti3(ti⁴²⁴),ti3,暂无
崇明,羝(羝),[空],ti3(ti⁴²⁴),ti3,暂无
崇明,柢(柢),[空],ti3(ti⁴²⁴),ti3,暂无
崇明,骶(骶),[空],ti3(ti⁴²⁴),ti3,暂无
崇明,觗(觗),[空],ti3(ti⁴²⁴),ti3,暂无
崇明,谛(諦),[空],ti5(ti³³),ti5,暂无
崇明,褅(褅),[空],ti5(ti³³),ti5,暂无
崇明,渧(渧),[空],ti5(ti³³),ti5,暂无
崇明,梯(梯),[空],thi1(tʰi⁵⁵),thi1,暂无
崇明,屉(屜),[空],thi1(tʰi⁵⁵),thi1,暂无
崇明,绨(綈),《广韵》平声齐韵杜奚切，崇明话“线绨”(一种绸子)读阴平调,thi1(tʰi⁵⁵),thi1,暂无
崇明,锑(銻),[空],thi1(tʰi⁵⁵),thi1,暂无
崇明,体(體),[空],thi3(tʰi⁴²⁴),thi3,暂无
崇明,替(替),[空],thi5(tʰi³³),thi5,暂无
崇明,剃(剃),[空],thi5(tʰi³³),thi5,暂无
崇明,涕(涕),[空],thi5(tʰi³³),thi5,暂无
崇明,剃(剃),[空],thi5(tʰi³³),thi5,暂无
崇明,嚏(嚏),[空],thi5(tʰi³³),thi5,暂无
崇明,提(提),[空],di2(di²⁴),di2,暂无
崇明,题(題),[空],di2(di²⁴),di2,暂无
崇明,蹄(蹄),[空],di2(di²⁴),di2,暂无
崇明,啼(啼),[空],di2(di²⁴),di2,暂无
崇明,騠(騠),[空],di2(di²⁴),di2,暂无
崇明,荑(荑),[空],di2(di²⁴),di2,暂无
崇明,弟(弟),[空],di4(di²⁴²),di4,暂无
崇明,弟(弟),[空],di6(di³¹³),di6,暂无
崇明,第(第),[空],di6(di³¹³),di6,暂无
崇明,地(地),[空],di6(di³¹³),di6,暂无
崇明,递(遞),[空],di6(di³¹³),di6,暂无
崇明,娣(娣),[空],di6(di³¹³),di6,暂无
崇明,棣(棣),[空],di6(di³¹³),di6,暂无
崇明,悌(悌),[空],di6(di³¹³),di6,暂无
崇明,捚(捚),提水也说捚水,li1(ʔli⁵⁵),li1,暂无
崇明,哩(哩),衬字用，叽哩咕噜,li1(ʔli⁵⁵),li1,暂无
崇明,励(勵),[空],li3(ʔli⁴²⁴),li3,暂无
崇明,屡(屢),[空],li3(ʔli⁴²⁴),li3,暂无
崇明,离(離),[空],li2(ɦli²⁴),li2,暂无
崇明,梨(梨),[空],li2(ɦli²⁴),li2,暂无
崇明,厘(厘),[空],li2(ɦli²⁴),li2,暂无
崇明,黎(黎),[空],li2(ɦli²⁴),li2,暂无
崇明,犁(犁),[空],li2(ɦli²⁴),li2,暂无
崇明,锂(鋰),[空],li2(ɦli²⁴),li2,暂无
崇明,漓(漓),[空],li2(ɦli²⁴),li2,暂无
崇明,骊(驪),[空],li2(ɦli²⁴),li2,暂无
崇明,狸(狸),[空],li2(ɦli²⁴),li2,暂无
崇明,篱(籬),[空],li2(ɦli²⁴),li2,暂无
崇明,璃(璃),[空],li2(ɦli²⁴),li2,暂无
崇明,蠡(蠡),[空],li2(ɦli²⁴),li2,暂无
崇明,藜(藜),[空],li2(ɦli²⁴),li2,暂无
崇明,俚(俚),[空],li2(ɦli²⁴),li2,暂无
崇明,罹(罹),[空],li2(ɦli²⁴),li2,暂无
崇明,驴(驢),[空],li2(ɦli²⁴),li2,暂无
崇明,理(理),[空],li4(ɦli²⁴²),li4,暂无
崇明,礼(禮),[空],li4(ɦli²⁴²),li4,暂无
崇明,李(李),[空],li4(ɦli²⁴²),li4,暂无
崇明,里(裡),[空],li4(ɦli²⁴²),li4,暂无
崇明,裹(裹),[空],li4(ɦli²⁴²),li4,暂无
崇明,厉(厲),[空],li4(ɦli²⁴²),li4,暂无
崇明,吕(呂),[空],li4(ɦli²⁴²),li4,暂无
崇明,利(利),[空],li6(ɦli³¹³),li6,暂无
崇明,例(例),[空],li6(ɦli³¹³),li6,暂无
崇明,丽(麗),[空],li6(ɦli³¹³),li6,暂无
崇明,吏(吏),[空],li6(ɦli³¹³),li6,暂无
崇明,隶(隸),[空],li6(ɦli³¹³),li6,暂无
崇明,鲤(鯉),[空],li6(ɦli³¹³),li6,暂无
崇明,莉(莉),[空],li6(ɦli³¹³),li6,暂无
崇明,痢(痢),[空],li6(ɦli³¹³),li6,暂无
崇明,俐(俐),[空],li6(ɦli³¹³),li6,暂无
崇明,澧(澧),[空],li6(ɦli³¹³),li6,暂无
崇明,戾(戾),[空],li6(ɦli³¹³),li6,暂无
崇明,砺(礪),[空],li6(ɦli³¹³),li6,暂无
崇明,俪(儷),[空],li6(ɦli³¹³),li6,暂无
崇明,铝(鋁),[空],li6(ɦli³¹³),li6,暂无
崇明,旅(旅),[空],li6(ɦli³¹³),li6,暂无
崇明,虑(慮),[空],li6(ɦli³¹³),li6,暂无
崇明,滤(濾),[空],li6(ɦli³¹³),li6,暂无
崇明,侣(侶),[空],li6(ɦli³¹³),li6,暂无
崇明,榈(櫚),[空],li6(ɦli³¹³),li6,暂无
崇明,膂(膂),[空],li6(ɦli³¹³),li6,暂无
崇明,泪(淚),[空],li6(ɦli³¹³),li6,暂无
崇明,履(履),[空],li6(ɦli³¹³),li6,暂无
崇明,基(基),[空],ci1(tɕi⁵⁵),ci1,暂无
崇明,机(機),[空],ci1(tɕi⁵⁵),ci1,暂无
崇明,鸡(雞),[空],ci1(tɕi⁵⁵),ci1,暂无
崇明,己(己),自己的书面读音,ci1(tɕi⁵⁵),ci1,暂无
崇明,姬(姬),[空],ci1(tɕi⁵⁵),ci1,暂无
崇明,䇫(䇫),编(篦子),ci1(tɕi⁵⁵),ci1,暂无
崇明,箕(箕),[空],ci1(tɕi⁵⁵),ci1,暂无
崇明,羁(羈),[空],ci1(tɕi⁵⁵),ci1,暂无
崇明,骥(驥),[空],ci1(tɕi⁵⁵),ci1,暂无
崇明,讥(譏),[空],ci1(tɕi⁵⁵),ci1,暂无
崇明,肌(肌),[空],ci1(tɕi⁵⁵),ci1,暂无
崇明,饥(饑),[空],ci1(tɕi⁵⁵),ci1,暂无
